d1c0b520-43c2-3060-843f-711422be08e7,3.4284117221832275
fed809ea-6c05-3cb5-864f-0b10199f38cf,4.632157802581787
62880c2f-19ad-367d-ba6b-285984fd2e1c,3.531513214111328
7a35d3c4-f5ff-384e-b0f9-032f3be7d81b,4.09078311920166
64f0cdd4-26f9-3034-b109-eac59a1f4f30,4.5179219245910645
8fa29e8b-49e4-3d65-8dc1-9402c61dabd9,5.0
512fc844-4f4f-3cdc-93a7-2f209937420a,4.063824653625488
eb68cf16-ae60-3a1e-b648-ad92cc12c9c4,4.026252746582031
89e8804e-84d1-37ce-8af0-ae3cd38f7b06,5.0
6b6abc03-ae74-35a1-9b4f-ec4525ab3b72,4.554215431213379
a96151dc-0d88-3a37-bd19-3dd426704414,3.699946641921997
64a2cd30-8e29-3df4-b580-5b5d82103c31,5.0
33a3b298-5e75-3b39-b445-d7deafc5704a,4.62654447555542
26ea0a19-d13b-3ffe-8c60-0f34a4a0a634,4.064711570739746
81915b19-7cc0-31c1-b271-c005a5d01bb5,5.0
82a3142b-edb1-31e0-977f-6cdb96e1dbf7,4.503174781799316
01cca46c-88cd-3c87-9583-f65999bd35c4,5.0
b45685cd-641c-3ed8-bfb9-8ffdb5b29d1b,4.162341117858887
2b4e3e0b-1f54-3fb7-95e5-e50c638a5435,2.558973789215088
9e20d005-b766-3b53-ade8-2cbf226bd318,5.0
4df2cbb1-6994-3998-8cb6-21e1bd00e041,5.0
3539405d-e389-3ec0-923c-ddaeecd3803c,3.932528495788574
284baf9d-a66e-3717-9735-e7bfe3c90e5b,5.0
4ea8f7a1-4219-3731-a960-888b0061c34b,4.3392558097839355
99cea5e2-95d1-3b1e-99c4-5f989a7e498a,4.5265302658081055
5cceae79-a341-375e-863c-23bf1a98a4ee,5.0
106b3b7d-4b95-3006-bb3a-24e577c44967,4.674078464508057
89cd390d-4bde-3421-8806-199f98d74cb1,5.0
3e1b59a4-d5b6-30f3-b6ea-8d70b04fe445,3.7533087730407715
5d98909a-41f1-3ec4-9ea1-145d93e8530f,4.075051784515381
62fc191c-c13d-32ef-ad73-c3618b65fe99,4.3256635665893555
f6e97a61-ff8a-3b6d-a464-8a6bf5fdc421,3.3612709045410156
2ed17c78-e4b8-3c68-9f90-d62ffafadcf8,3.2551980018615723
0745d49a-fc0c-3b14-a5ab-502f09bcf9d9,4.558263778686523
df314c5a-a98c-3c5f-8635-65cb4af763ec,4.621487140655518
bcb89948-c5ba-3360-9588-cb6be498d6c3,4.645214557647705
5bd5d054-288f-3cdf-8c8b-f035b05d5d80,4.333426475524902
